,city,price,lat,lng
0,"abilene, TX",200.0,32.4487364,-99.73314390000002
1,"abilene, TX",503.0,32.4487364,-99.73314390000002
2,"abilene, TX",400.0,32.4487364,-99.73314390000002
3,"abilene, TX",400.0,32.4487364,-99.73314390000002
4,"abilene, TX",200.0,32.4487364,-99.73314390000002
5,"abilene, TX",200.0,32.4487364,-99.73314390000002
6,"abilene, TX",50.0,32.4487364,-99.73314390000002
7,"abilene, TX",200.0,32.4487364,-99.73314390000002
8,"abilene, TX",200.0,32.4487364,-99.73314390000002
9,"abilene, TX",200.0,32.4487364,-99.73314390000002
10,"abilene, TX",300.0,32.4487364,-99.73314390000002
11,"abilene, TX",200.0,32.4487364,-99.73314390000002
12,"abilene, TX",400.0,32.4487364,-99.73314390000002
13,"abilene, TX",240.0,32.4487364,-99.73314390000002
14,"abilene, TX",400.0,32.4487364,-99.73314390000002
15,akron / canton,400.0,41.0814447,-81.51900529999999
16,akron / canton,450.0,41.0814447,-81.51900529999999
17,akron / canton,549.0,41.0814447,-81.51900529999999
18,akron / canton,225.0,41.0814447,-81.51900529999999
19,akron / canton,450.0,41.0814447,-81.51900529999999
20,akron / canton,999.0,41.0814447,-81.51900529999999
21,akron / canton,201.0,41.0814447,-81.51900529999999
22,akron / canton,400.0,41.0814447,-81.51900529999999
23,akron / canton,999.0,41.0814447,-81.51900529999999
24,akron / canton,999.0,41.0814447,-81.51900529999999
25,akron / canton,201.0,41.0814447,-81.51900529999999
26,akron / canton,400.0,41.0814447,-81.51900529999999
27,akron / canton,400.0,41.0814447,-81.51900529999999
28,akron / canton,200.0,41.0814447,-81.51900529999999
29,akron / canton,400.0,41.0814447,-81.51900529999999
30,akron / canton,400.0,41.0814447,-81.51900529999999
31,akron / canton,400.0,41.0814447,-81.51900529999999
32,akron / canton,550.0,41.0814447,-81.51900529999999
33,akron / canton,400.0,41.0814447,-81.51900529999999
34,akron / canton,450.0,41.0814447,-81.51900529999999
35,akron / canton,235.0,41.0814447,-81.51900529999999
36,"albany, GA",500.0,31.5785074,-84.15574099999999
37,"albany, GA",232.0,31.5785074,-84.15574099999999
38,"albany, GA",500.0,31.5785074,-84.15574099999999
39,"albany, GA",350.0,31.5785074,-84.15574099999999
40,"albany, GA",200.0,31.5785074,-84.15574099999999
41,"albany, GA",450.0,31.5785074,-84.15574099999999
42,"albany, GA",225.0,31.5785074,-84.15574099999999
43,"albany, GA",200.0,31.5785074,-84.15574099999999
44,"albany, GA",400.0,31.5785074,-84.15574099999999
45,"albany, GA",200.0,31.5785074,-84.15574099999999
46,"albany, GA",231.0,31.5785074,-84.15574099999999
47,"albany, GA",449.0,31.5785074,-84.15574099999999
48,"albany, GA",449.0,31.5785074,-84.15574099999999
49,"albany, GA",400.0,31.5785074,-84.15574099999999
50,"albany, GA",500.0,31.5785074,-84.15574099999999
51,"albany, NY",400.0,42.6525793,-73.7562317
52,"albany, NY",200.0,42.6525793,-73.7562317
53,"albany, NY",200.0,42.6525793,-73.7562317
54,"albany, NY",400.0,42.6525793,-73.7562317
55,"albany, NY",400.0,42.6525793,-73.7562317
56,"albany, NY",400.0,42.6525793,-73.7562317
57,"albany, NY",200.0,42.6525793,-73.7562317
58,"albany, NY",500.0,42.6525793,-73.7562317
59,"albany, NY",425.0,42.6525793,-73.7562317
60,"albany, NY",200.0,42.6525793,-73.7562317
61,"albany, NY",699.0,42.6525793,-73.7562317
62,"albany, NY",580.0,42.6525793,-73.7562317
63,"albany, NY",250.0,42.6525793,-73.7562317
64,"albany, NY",200.0,42.6525793,-73.7562317
65,"albany, NY",550.0,42.6525793,-73.7562317
66,"albany, NY",350.0,42.6525793,-73.7562317
67,"albany, NY",350.0,42.6525793,-73.7562317
68,"albany, NY",300.0,42.6525793,-73.7562317
69,"albany, NY",650.0,42.6525793,-73.7562317
70,albuquerque,450.0,35.0843859,-106.650422
71,albuquerque,200.0,35.0843859,-106.650422
72,albuquerque,230.0,35.0843859,-106.650422
73,albuquerque,190.0,35.0843859,-106.650422
74,albuquerque,450.0,35.0843859,-106.650422
75,albuquerque,400.0,35.0843859,-106.650422
76,albuquerque,650.0,35.0843859,-106.650422
77,albuquerque,400.0,35.0843859,-106.650422
78,albuquerque,200.0,35.0843859,-106.650422
79,altoona-johnstown,225.0,40.4530014,-78.39304920000001
80,altoona-johnstown,500.0,40.4530014,-78.39304920000001
81,altoona-johnstown,550.0,40.4530014,-78.39304920000001
82,altoona-johnstown,500.0,40.4530014,-78.39304920000001
83,altoona-johnstown,450.0,40.4530014,-78.39304920000001
84,altoona-johnstown,425.0,40.4530014,-78.39304920000001
85,altoona-johnstown,400.0,40.4530014,-78.39304920000001
86,altoona-johnstown,420.0,40.4530014,-78.39304920000001
87,altoona-johnstown,420.0,40.4530014,-78.39304920000001
88,altoona-johnstown,600.0,40.4530014,-78.39304920000001
89,altoona-johnstown,600.0,40.4530014,-78.39304920000001
90,altoona-johnstown,200.0,40.4530014,-78.39304920000001
91,altoona-johnstown,475.0,40.4530014,-78.39304920000001
92,altoona-johnstown,500.0,40.4530014,-78.39304920000001
93,altoona-johnstown,600.0,40.4530014,-78.39304920000001
94,altoona-johnstown,600.0,40.4530014,-78.39304920000001
95,altoona-johnstown,700.0,40.4530014,-78.39304920000001
96,altoona-johnstown,400.0,40.4530014,-78.39304920000001
97,altoona-johnstown,200.0,40.4530014,-78.39304920000001
98,altoona-johnstown,250.0,40.4530014,-78.39304920000001
99,altoona-johnstown,475.0,40.4530014,-78.39304920000001
100,"amarillo, TX",450.0,35.2219971,-101.8312969
101,"amarillo, TX",500.0,35.2219971,-101.8312969
102,"amarillo, TX",200.0,35.2219971,-101.8312969
103,"amarillo, TX",200.0,35.2219971,-101.8312969
104,"amarillo, TX",50.0,35.2219971,-101.8312969
105,"amarillo, TX",200.0,35.2219971,-101.8312969
106,"amarillo, TX",200.0,35.2219971,-101.8312969
107,"amarillo, TX",200.0,35.2219971,-101.8312969
108,"ames, IA",525.0,42.0307812,-93.63191309999999
109,"ames, IA",400.0,42.0307812,-93.63191309999999
110,"ames, IA",200.0,42.0307812,-93.63191309999999
111,"ames, IA",200.0,42.0307812,-93.63191309999999
112,"ames, IA",350.0,42.0307812,-93.63191309999999
113,"ames, IA",550.0,42.0307812,-93.63191309999999
114,"ames, IA",400.0,42.0307812,-93.63191309999999
115,"ames, IA",325.0,42.0307812,-93.63191309999999
116,"ames, IA",500.0,42.0307812,-93.63191309999999
117,anchorage / mat-su,350.0,61.2180556,-149.9002778
118,anchorage / mat-su,250.0,61.2180556,-149.9002778
119,anchorage / mat-su,200.0,61.2180556,-149.9002778
120,anchorage / mat-su,200.0,61.2180556,-149.9002778
121,anchorage / mat-su,200.0,61.2180556,-149.9002778
122,anchorage / mat-su,200.0,61.2180556,-149.9002778
123,anchorage / mat-su,200.0,61.2180556,-149.9002778
124,anchorage / mat-su,575.0,61.2180556,-149.9002778
125,"annapolis, MD",560.0,38.9784453,-76.4921829
126,"annapolis, MD",379.0,38.9784453,-76.4921829
127,"annapolis, MD",225.0,38.9784453,-76.4921829
128,"annapolis, MD",200.0,38.9784453,-76.4921829
129,"annapolis, MD",350.0,38.9784453,-76.4921829
130,"annapolis, MD",200.0,38.9784453,-76.4921829
131,"annapolis, MD",499.0,38.9784453,-76.4921829
132,"annapolis, MD",499.0,38.9784453,-76.4921829
133,"annapolis, MD",499.0,38.9784453,-76.4921829
134,"annapolis, MD",200.0,38.9784453,-76.4921829
135,"annapolis, MD",200.0,38.9784453,-76.4921829
136,"annapolis, MD",400.0,38.9784453,-76.4921829
137,"annapolis, MD",499.0,38.9784453,-76.4921829
138,"annapolis, MD",500.0,38.9784453,-76.4921829
139,"annapolis, MD",499.0,38.9784453,-76.4921829
140,"annapolis, MD",230.0,38.9784453,-76.4921829
141,"annapolis, MD",500.0,38.9784453,-76.4921829
142,"annapolis, MD",475.0,38.9784453,-76.4921829
143,"annapolis, MD",500.0,38.9784453,-76.4921829
144,"annapolis, MD",499.0,38.9784453,-76.4921829
145,"annapolis, MD",500.0,38.9784453,-76.4921829
146,"ann arbor, MI",79.0,42.2808256,-83.7430378
147,"ann arbor, MI",439.0,42.2808256,-83.7430378
148,"ann arbor, MI",350.0,42.2808256,-83.7430378
149,"ann arbor, MI",449.0,42.2808256,-83.7430378
150,"ann arbor, MI",460.0,42.2808256,-83.7430378
151,"ann arbor, MI",549.0,42.2808256,-83.7430378
152,"ann arbor, MI",499.0,42.2808256,-83.7430378
153,"ann arbor, MI",99.0,42.2808256,-83.7430378
154,"ann arbor, MI",475.0,42.2808256,-83.7430378
155,"ann arbor, MI",99.0,42.2808256,-83.7430378
156,"ann arbor, MI",500.0,42.2808256,-83.7430378
157,"ann arbor, MI",300.0,42.2808256,-83.7430378
158,"ann arbor, MI",399.0,42.2808256,-83.7430378
159,"ann arbor, MI",499.0,42.2808256,-83.7430378
160,"ann arbor, MI",500.0,42.2808256,-83.7430378
161,"ann arbor, MI",99.0,42.2808256,-83.7430378
162,"ann arbor, MI",480.0,42.2808256,-83.7430378
163,"ann arbor, MI",500.0,42.2808256,-83.7430378
164,"ann arbor, MI",525.0,42.2808256,-83.7430378
165,"ann arbor, MI",500.0,42.2808256,-83.7430378
166,"ann arbor, MI",95.0,42.2808256,-83.7430378
167,appleton-oshkosh-FDL,550.0,,
168,appleton-oshkosh-FDL,550.0,,
169,appleton-oshkosh-FDL,200.0,,
170,appleton-oshkosh-FDL,350.0,,
171,appleton-oshkosh-FDL,500.0,,
172,appleton-oshkosh-FDL,400.0,,
173,appleton-oshkosh-FDL,1111.0,,
174,appleton-oshkosh-FDL,1111.0,,
175,appleton-oshkosh-FDL,500.0,,
176,appleton-oshkosh-FDL,200.0,,
177,appleton-oshkosh-FDL,400.0,,
178,appleton-oshkosh-FDL,1111.0,,
179,appleton-oshkosh-FDL,425.0,,
180,appleton-oshkosh-FDL,1111.0,,
181,appleton-oshkosh-FDL,400.0,,
182,appleton-oshkosh-FDL,1111.0,,
183,appleton-oshkosh-FDL,1111.0,,
184,appleton-oshkosh-FDL,450.0,,
185,appleton-oshkosh-FDL,425.0,,
186,appleton-oshkosh-FDL,1111.0,,
187,appleton-oshkosh-FDL,385.0,,
188,"asheville, NC",75.0,35.5950581,-82.5514869
189,"asheville, NC",229.0,35.5950581,-82.5514869
190,"asheville, NC",350.0,35.5950581,-82.5514869
191,"asheville, NC",450.0,35.5950581,-82.5514869
192,"asheville, NC",400.0,35.5950581,-82.5514869
193,"asheville, NC",200.0,35.5950581,-82.5514869
194,"asheville, NC",200.0,35.5950581,-82.5514869
195,"asheville, NC",500.0,35.5950581,-82.5514869
196,"asheville, NC",600.0,35.5950581,-82.5514869
197,"asheville, NC",50.0,35.5950581,-82.5514869
198,"asheville, NC",85.0,35.5950581,-82.5514869
199,"asheville, NC",400.0,35.5950581,-82.5514869
200,"asheville, NC",525.0,35.5950581,-82.5514869
201,"asheville, NC",375.0,35.5950581,-82.5514869
202,"asheville, NC",400.0,35.5950581,-82.5514869
203,"asheville, NC",550.0,35.5950581,-82.5514869
204,"asheville, NC",450.0,35.5950581,-82.5514869
205,"asheville, NC",580.0,35.5950581,-82.5514869
206,"asheville, NC",465.0,35.5950581,-82.5514869
207,"asheville, NC",200.0,35.5950581,-82.5514869
208,"asheville, NC",480.0,35.5950581,-82.5514869
209,"ashtabula, OH",400.0,41.8650534,-80.7898089
210,"ashtabula, OH",226.0,41.8650534,-80.7898089
211,"ashtabula, OH",225.0,41.8650534,-80.7898089
212,"ashtabula, OH",450.0,41.8650534,-80.7898089
213,"ashtabula, OH",999.0,41.8650534,-80.7898089
214,"ashtabula, OH",201.0,41.8650534,-80.7898089
215,"ashtabula, OH",400.0,41.8650534,-80.7898089
216,"ashtabula, OH",999.0,41.8650534,-80.7898089
217,"ashtabula, OH",999.0,41.8650534,-80.7898089
218,"ashtabula, OH",201.0,41.8650534,-80.7898089
219,"ashtabula, OH",400.0,41.8650534,-80.7898089
220,"ashtabula, OH",400.0,41.8650534,-80.7898089
221,"ashtabula, OH",200.0,41.8650534,-80.7898089
222,"ashtabula, OH",400.0,41.8650534,-80.7898089
223,"ashtabula, OH",400.0,41.8650534,-80.7898089
224,"ashtabula, OH",400.0,41.8650534,-80.7898089
225,"ashtabula, OH",550.0,41.8650534,-80.7898089
226,"ashtabula, OH",400.0,41.8650534,-80.7898089
227,"ashtabula, OH",450.0,41.8650534,-80.7898089
228,"ashtabula, OH",225.0,41.8650534,-80.7898089
229,"ashtabula, OH",400.0,41.8650534,-80.7898089
230,"athens, GA",400.0,33.9519347,-83.357567
231,"athens, GA",400.0,33.9519347,-83.357567
232,"athens, GA",425.0,33.9519347,-83.357567
233,"athens, GA",430.0,33.9519347,-83.357567
234,"athens, GA",490.0,33.9519347,-83.357567
235,"athens, GA",200.0,33.9519347,-83.357567
236,"athens, GA",450.0,33.9519347,-83.357567
237,"athens, GA",450.0,33.9519347,-83.357567
238,"athens, GA",320.0,33.9519347,-83.357567
239,"athens, GA",380.0,33.9519347,-83.357567
240,"athens, GA",420.0,33.9519347,-83.357567
241,"athens, GA",470.0,33.9519347,-83.357567
242,"athens, GA",240.0,33.9519347,-83.357567
243,"athens, GA",400.0,33.9519347,-83.357567
244,"athens, GA",450.0,33.9519347,-83.357567
245,"athens, GA",380.0,33.9519347,-83.357567
246,"athens, GA",250.0,33.9519347,-83.357567
247,"athens, GA",350.0,33.9519347,-83.357567
248,"athens, GA",160.0,33.9519347,-83.357567
249,"athens, GA",250.0,33.9519347,-83.357567
250,"athens, GA",450.0,33.9519347,-83.357567
251,"athens, OH",240.0,39.3292396,-82.1012554
252,"athens, OH",400.0,39.3292396,-82.1012554
253,"athens, OH",600.0,39.3292396,-82.1012554
254,"athens, OH",230.0,39.3292396,-82.1012554
255,"athens, OH",500.0,39.3292396,-82.1012554
256,"athens, OH",549.0,39.3292396,-82.1012554
257,"athens, OH",600.0,39.3292396,-82.1012554
258,"athens, OH",450.0,39.3292396,-82.1012554
259,"athens, OH",425.0,39.3292396,-82.1012554
260,"athens, OH",400.0,39.3292396,-82.1012554
261,"athens, OH",500.0,39.3292396,-82.1012554
262,"athens, OH",579.0,39.3292396,-82.1012554
263,"athens, OH",400.0,39.3292396,-82.1012554
264,"atlanta, GA",425.0,33.7489954,-84.3879824
265,"atlanta, GA",430.0,33.7489954,-84.3879824
266,"atlanta, GA",490.0,33.7489954,-84.3879824
267,"atlanta, GA",200.0,33.7489954,-84.3879824
268,"atlanta, GA",450.0,33.7489954,-84.3879824
269,"atlanta, GA",450.0,33.7489954,-84.3879824
270,"atlanta, GA",320.0,33.7489954,-84.3879824
271,"atlanta, GA",380.0,33.7489954,-84.3879824
272,"atlanta, GA",420.0,33.7489954,-84.3879824
273,"atlanta, GA",470.0,33.7489954,-84.3879824
274,"atlanta, GA",240.0,33.7489954,-84.3879824
275,"atlanta, GA",400.0,33.7489954,-84.3879824
276,"atlanta, GA",450.0,33.7489954,-84.3879824
277,"atlanta, GA",380.0,33.7489954,-84.3879824
278,"atlanta, GA",250.0,33.7489954,-84.3879824
279,"atlanta, GA",350.0,33.7489954,-84.3879824
280,"atlanta, GA",160.0,33.7489954,-84.3879824
281,"atlanta, GA",250.0,33.7489954,-84.3879824
282,"atlanta, GA",450.0,33.7489954,-84.3879824
283,"atlanta, GA",490.0,33.7489954,-84.3879824
284,"atlanta, GA",490.0,33.7489954,-84.3879824
285,"auburn, AL",200.0,32.6098566,-85.48078249999999
286,"auburn, AL",231.0,32.6098566,-85.48078249999999
287,"auburn, AL",450.0,32.6098566,-85.48078249999999
288,"auburn, AL",200.0,32.6098566,-85.48078249999999
289,"auburn, AL",450.0,32.6098566,-85.48078249999999
290,"auburn, AL",225.0,32.6098566,-85.48078249999999
291,"auburn, AL",200.0,32.6098566,-85.48078249999999
292,"auburn, AL",400.0,32.6098566,-85.48078249999999
293,"auburn, AL",350.0,32.6098566,-85.48078249999999
294,"auburn, AL",250.0,32.6098566,-85.48078249999999
295,"auburn, AL",200.0,32.6098566,-85.48078249999999
296,"auburn, AL",350.0,32.6098566,-85.48078249999999
297,"auburn, AL",425.0,32.6098566,-85.48078249999999
298,"auburn, AL",430.0,32.6098566,-85.48078249999999
299,"auburn, AL",490.0,32.6098566,-85.48078249999999
300,"auburn, AL",200.0,32.6098566,-85.48078249999999
301,"auburn, AL",450.0,32.6098566,-85.48078249999999
302,"auburn, AL",450.0,32.6098566,-85.48078249999999
303,"auburn, AL",320.0,32.6098566,-85.48078249999999
304,"auburn, AL",380.0,32.6098566,-85.48078249999999
305,"auburn, AL",420.0,32.6098566,-85.48078249999999
306,"augusta, GA",225.0,33.4734978,-82.0105148
307,"augusta, GA",230.0,33.4734978,-82.0105148
308,"augusta, GA",350.0,33.4734978,-82.0105148
309,"augusta, GA",200.0,33.4734978,-82.0105148
310,"augusta, GA",200.0,33.4734978,-82.0105148
311,"augusta, GA",400.0,33.4734978,-82.0105148
312,"augusta, GA",400.0,33.4734978,-82.0105148
313,"augusta, GA",400.0,33.4734978,-82.0105148
314,"augusta, GA",600.0,33.4734978,-82.0105148
315,"augusta, GA",50.0,33.4734978,-82.0105148
316,"augusta, GA",85.0,33.4734978,-82.0105148
317,"augusta, GA",400.0,33.4734978,-82.0105148
318,"augusta, GA",525.0,33.4734978,-82.0105148
319,"augusta, GA",375.0,33.4734978,-82.0105148
320,"augusta, GA",400.0,33.4734978,-82.0105148
321,"augusta, GA",500.0,33.4734978,-82.0105148
322,"austin, TX",200.0,30.267153,-97.7430608
323,"austin, TX",480.0,30.267153,-97.7430608
324,"austin, TX",450.0,30.267153,-97.7430608
325,"austin, TX",200.0,30.267153,-97.7430608
326,"austin, TX",420.0,30.267153,-97.7430608
327,"austin, TX",202.0,30.267153,-97.7430608
328,"austin, TX",420.0,30.267153,-97.7430608
329,"austin, TX",233.0,30.267153,-97.7430608
330,"austin, TX",430.0,30.267153,-97.7430608
331,"austin, TX",500.0,30.267153,-97.7430608
332,"austin, TX",350.0,30.267153,-97.7430608
333,"austin, TX",325.0,30.267153,-97.7430608
334,"austin, TX",200.0,30.267153,-97.7430608
335,"austin, TX",435.0,30.267153,-97.7430608
336,"austin, TX",435.0,30.267153,-97.7430608
337,"austin, TX",600.0,30.267153,-97.7430608
338,"austin, TX",450.0,30.267153,-97.7430608
339,"austin, TX",140.0,30.267153,-97.7430608
340,"austin, TX",340.0,30.267153,-97.7430608
341,"austin, TX",490.0,30.267153,-97.7430608
342,"austin, TX",490.0,30.267153,-97.7430608
343,"bakersfield, CA",230.0,35.3732921,-119.0187125
344,"bakersfield, CA",447.0,35.3732921,-119.0187125
345,"bakersfield, CA",200.0,35.3732921,-119.0187125
346,"bakersfield, CA",600.0,35.3732921,-119.0187125
347,"bakersfield, CA",600.0,35.3732921,-119.0187125
348,"bakersfield, CA",227.0,35.3732921,-119.0187125
349,"bakersfield, CA",200.0,35.3732921,-119.0187125
350,"bakersfield, CA",600.0,35.3732921,-119.0187125
351,"bakersfield, CA",550.0,35.3732921,-119.0187125
352,"bakersfield, CA",425.0,35.3732921,-119.0187125
353,"bakersfield, CA",150.0,35.3732921,-119.0187125
354,"bakersfield, CA",229.0,35.3732921,-119.0187125
355,"bakersfield, CA",400.0,35.3732921,-119.0187125
356,"bakersfield, CA",500.0,35.3732921,-119.0187125
357,"bakersfield, CA",400.0,35.3732921,-119.0187125
358,"bakersfield, CA",400.0,35.3732921,-119.0187125
359,"bakersfield, CA",600.0,35.3732921,-119.0187125
360,"bakersfield, CA",425.0,35.3732921,-119.0187125
361,"bakersfield, CA",400.0,35.3732921,-119.0187125
362,"bakersfield, CA",600.0,35.3732921,-119.0187125
363,"bakersfield, CA",400.0,35.3732921,-119.0187125
364,"baltimore, MD",560.0,39.2903848,-76.6121893
365,"baltimore, MD",379.0,39.2903848,-76.6121893
366,"baltimore, MD",225.0,39.2903848,-76.6121893
367,"baltimore, MD",200.0,39.2903848,-76.6121893
368,"baltimore, MD",350.0,39.2903848,-76.6121893
369,"baltimore, MD",200.0,39.2903848,-76.6121893
370,"baltimore, MD",499.0,39.2903848,-76.6121893
371,"baltimore, MD",499.0,39.2903848,-76.6121893
372,"baltimore, MD",499.0,39.2903848,-76.6121893
373,"baltimore, MD",200.0,39.2903848,-76.6121893
374,"baltimore, MD",200.0,39.2903848,-76.6121893
375,"baltimore, MD",400.0,39.2903848,-76.6121893
376,"baltimore, MD",499.0,39.2903848,-76.6121893
377,"baltimore, MD",500.0,39.2903848,-76.6121893
378,"baltimore, MD",499.0,39.2903848,-76.6121893
379,"baltimore, MD",230.0,39.2903848,-76.6121893
380,"baltimore, MD",500.0,39.2903848,-76.6121893
381,"baltimore, MD",475.0,39.2903848,-76.6121893
382,"baltimore, MD",500.0,39.2903848,-76.6121893
383,"baltimore, MD",499.0,39.2903848,-76.6121893
384,"baltimore, MD",500.0,39.2903848,-76.6121893
385,baton rouge,125.0,30.4514677,-91.18714659999999
386,baton rouge,200.0,30.4514677,-91.18714659999999
387,baton rouge,350.0,30.4514677,-91.18714659999999
388,baton rouge,325.0,30.4514677,-91.18714659999999
389,baton rouge,325.0,30.4514677,-91.18714659999999
390,baton rouge,200.0,30.4514677,-91.18714659999999
391,baton rouge,200.0,30.4514677,-91.18714659999999
392,baton rouge,350.0,30.4514677,-91.18714659999999
393,baton rouge,500.0,30.4514677,-91.18714659999999
394,baton rouge,200.0,30.4514677,-91.18714659999999
395,baton rouge,200.0,30.4514677,-91.18714659999999
396,baton rouge,200.0,30.4514677,-91.18714659999999
397,baton rouge,200.0,30.4514677,-91.18714659999999
398,baton rouge,225.0,30.4514677,-91.18714659999999
399,baton rouge,280.0,30.4514677,-91.18714659999999
400,"battle creek, MI",200.0,42.3211522,-85.17971419999999
401,"battle creek, MI",400.0,42.3211522,-85.17971419999999
402,"battle creek, MI",400.0,42.3211522,-85.17971419999999
403,"battle creek, MI",400.0,42.3211522,-85.17971419999999
404,beaumont / port arthur,425.0,30.080174,-94.1265562
405,beaumont / port arthur,465.0,30.080174,-94.1265562
406,beaumont / port arthur,465.0,30.080174,-94.1265562
407,beaumont / port arthur,475.0,30.080174,-94.1265562
408,beaumont / port arthur,465.0,30.080174,-94.1265562
409,beaumont / port arthur,475.0,30.080174,-94.1265562
410,beaumont / port arthur,230.0,30.080174,-94.1265562
411,beaumont / port arthur,425.0,30.080174,-94.1265562
412,beaumont / port arthur,390.0,30.080174,-94.1265562
413,beaumont / port arthur,475.0,30.080174,-94.1265562
414,beaumont / port arthur,200.0,30.080174,-94.1265562
415,beaumont / port arthur,350.0,30.080174,-94.1265562
416,beaumont / port arthur,725.0,30.080174,-94.1265562
417,beaumont / port arthur,1500.0,30.080174,-94.1265562
418,beaumont / port arthur,200.0,30.080174,-94.1265562
419,beaumont / port arthur,200.0,30.080174,-94.1265562
420,beaumont / port arthur,520.0,30.080174,-94.1265562
421,beaumont / port arthur,550.0,30.080174,-94.1265562
422,beaumont / port arthur,275.0,30.080174,-94.1265562
423,beaumont / port arthur,100.0,30.080174,-94.1265562
424,beaumont / port arthur,1500.0,30.080174,-94.1265562
425,"bellingham, WA",500.0,48.7519112,-122.4786854
426,"bellingham, WA",375.0,48.7519112,-122.4786854
427,"bellingham, WA",500.0,48.7519112,-122.4786854
428,"bellingham, WA",450.0,48.7519112,-122.4786854
429,"bellingham, WA",600.0,48.7519112,-122.4786854
430,"bellingham, WA",200.0,48.7519112,-122.4786854
431,"bellingham, WA",299.0,48.7519112,-122.4786854
432,"bellingham, WA",575.0,48.7519112,-122.4786854
433,"bellingham, WA",500.0,48.7519112,-122.4786854
434,"bellingham, WA",520.0,48.7519112,-122.4786854
435,"bellingham, WA",550.0,48.7519112,-122.4786854
436,"bellingham, WA",230.0,48.7519112,-122.4786854
437,"bellingham, WA",200.0,48.7519112,-122.4786854
438,"bellingham, WA",450.0,48.7519112,-122.4786854
439,"bellingham, WA",300.0,48.7519112,-122.4786854
440,"bellingham, WA",550.0,48.7519112,-122.4786854
441,"bellingham, WA",400.0,48.7519112,-122.4786854
442,"bellingham, WA",500.0,48.7519112,-122.4786854
443,"bellingham, WA",399.0,48.7519112,-122.4786854
444,"bellingham, WA",550.0,48.7519112,-122.4786854
445,"bellingham, WA",399.0,48.7519112,-122.4786854
446,"bemidji, MN",400.0,47.471573,-94.8826861
447,"bemidji, MN",450.0,47.471573,-94.8826861
448,"bemidji, MN",480.0,47.471573,-94.8826861
449,"bemidji, MN",229.0,47.471573,-94.8826861
450,"bemidji, MN",450.0,47.471573,-94.8826861
451,"bemidji, MN",500.0,47.471573,-94.8826861
452,"bemidji, MN",525.0,47.471573,-94.8826861
453,"bemidji, MN",450.0,47.471573,-94.8826861
454,"bemidji, MN",400.0,47.471573,-94.8826861
455,"bemidji, MN",550.0,47.471573,-94.8826861
456,"bemidji, MN",375.0,47.471573,-94.8826861
457,"bemidji, MN",240.0,47.471573,-94.8826861
458,"bemidji, MN",499.0,47.471573,-94.8826861
459,"bemidji, MN",499.0,47.471573,-94.8826861
460,"bemidji, MN",499.0,47.471573,-94.8826861
461,"bemidji, MN",499.0,47.471573,-94.8826861
462,"bemidji, MN",499.0,47.471573,-94.8826861
463,"bemidji, MN",549.0,47.471573,-94.8826861
464,"bemidji, MN",499.0,47.471573,-94.8826861
465,"bemidji, MN",1111.0,47.471573,-94.8826861
466,"bemidji, MN",550.0,47.471573,-94.8826861
467,"bend, OR",230.0,44.0581728,-121.3153096
468,"bend, OR",200.0,44.0581728,-121.3153096
469,"bend, OR",200.0,44.0581728,-121.3153096
470,"bend, OR",230.0,44.0581728,-121.3153096
471,"bend, OR",460.0,44.0581728,-121.3153096
472,"bend, OR",500.0,44.0581728,-121.3153096
473,"bend, OR",450.0,44.0581728,-121.3153096
474,"bend, OR",600.0,44.0581728,-121.3153096
475,"bend, OR",400.0,44.0581728,-121.3153096
476,"bend, OR",409.0,44.0581728,-121.3153096
477,"bend, OR",99.0,44.0581728,-121.3153096
478,"bend, OR",50.0,44.0581728,-121.3153096
479,"bend, OR",500.0,44.0581728,-121.3153096
480,"bend, OR",500.0,44.0581728,-121.3153096
481,"bend, OR",300.0,44.0581728,-121.3153096
482,"bend, OR",450.0,44.0581728,-121.3153096
483,"bend, OR",99.0,44.0581728,-121.3153096
484,"bend, OR",99.0,44.0581728,-121.3153096
485,"bend, OR",69.0,44.0581728,-121.3153096
486,"bend, OR",50.0,44.0581728,-121.3153096
487,"bend, OR",500.0,44.0581728,-121.3153096
488,"billings, MT",550.0,45.7832856,-108.5006904
489,"billings, MT",200.0,45.7832856,-108.5006904
490,"billings, MT",200.0,45.7832856,-108.5006904
491,"billings, MT",400.0,45.7832856,-108.5006904
492,"billings, MT",400.0,45.7832856,-108.5006904
493,"billings, MT",200.0,45.7832856,-108.5006904
494,"binghamton, NY",375.0,42.09868669999999,-75.91797380000001
495,"binghamton, NY",350.0,42.09868669999999,-75.91797380000001
496,"binghamton, NY",200.0,42.09868669999999,-75.91797380000001
497,"binghamton, NY",200.0,42.09868669999999,-75.91797380000001
498,"binghamton, NY",200.0,42.09868669999999,-75.91797380000001
499,"binghamton, NY",200.0,42.09868669999999,-75.91797380000001
500,"birmingham, AL",350.0,33.5185892,-86.8103567
501,"birmingham, AL",250.0,33.5185892,-86.8103567
502,"birmingham, AL",200.0,33.5185892,-86.8103567
503,"birmingham, AL",350.0,33.5185892,-86.8103567
504,"birmingham, AL",400.0,33.5185892,-86.8103567
505,"birmingham, AL",200.0,33.5185892,-86.8103567
506,"birmingham, AL",450.0,33.5185892,-86.8103567
507,"bismarck, ND",400.0,46.8083268,-100.7837392
508,"bismarck, ND",400.0,46.8083268,-100.7837392
509,"bismarck, ND",450.0,46.8083268,-100.7837392
